track_id,album_listens,album_comments,artist_favorites,artist_comments,track_interest,track_favorites,track_listens
98478,846,0,0,0,155,0,74
98479,846,0,0,0,166,0,87
98480,846,0,0,0,184,0,106
98481,846,0,0,0,306,0,225
98482,5954,0,3,0,2052,1,838
98483,5954,0,3,0,1086,2,257
98484,5954,0,3,0,968,1,604
98485,5954,0,3,0,815,2,343
98486,5954,0,3,0,2065,2,633
98487,5954,0,3,0,1745,3,635
98488,5954,0,3,0,1154,1,881
98489,5954,0,3,0,716,2,410
98490,5954,0,3,0,1061,2,739
98491,5954,0,3,0,1162,4,684
98492,11822,0,1,2,1587,2,1021
98493,11822,0,1,2,889,3,641
98494,11822,0,1,2,970,1,611
98495,11822,0,1,2,1146,2,829
98496,11822,0,1,2,1687,2,1135
98497,11822,0,1,2,1388,2,1096
98498,11822,0,1,2,1278,3,958
98499,11822,0,1,2,1566,3,944
98500,11822,0,1,2,2151,4,1790
98501,11822,0,1,2,1991,2,1494
98502,11822,0,1,2,2332,1,1895
98509,7004,0,0,0,897,1,682
98510,7004,0,13,0,1075,0,640
98511,7004,0,0,0,550,1,372
98512,7004,0,0,0,1013,1,760
98513,7004,0,0,0,611,0,435
98514,7004,0,0,0,693,0,471
98515,7004,0,0,0,603,2,418
98516,7004,0,0,0,711,2,508
98517,7004,0,0,0,840,1,614
98518,7004,0,0,0,700,0,502
98519,7004,0,0,0,677,2,497
98520,7004,0,0,0,789,3,591
98521,7004,0,1,0,972,0,684
98522,6564,0,2,0,6656,6,2223
98523,6564,0,2,0,8647,4,4469
98524,2099,0,0,0,671,0,268
98525,2099,0,0,0,453,0,213
98526,2099,0,0,0,755,0,444
98527,2099,0,0,0,541,0,244
98528,2099,0,0,0,471,0,248
98529,2099,0,0,0,1046,0,326
98530,2099,0,0,0,557,3,380
98532,9363,0,1,1,952,1,581
98533,9363,0,1,1,1182,0,859
98534,9363,0,1,1,1173,1,622
98535,9363,0,1,1,1442,1,636
98536,9363,0,1,1,3473,0,2939
98537,9363,0,1,1,1462,0,1215
98538,9363,0,1,1,1166,1,881
98539,9363,0,1,1,1119,1,804
98540,9363,0,1,1,1312,0,1087
98543,3637,0,1,0,1175,0,910
98544,3637,0,1,0,1197,0,711
98545,3637,0,1,0,1099,0,856
98546,3637,0,1,0,1503,1,1264
98547,46984,1,55,7,6545,6,5919
98548,46984,1,55,7,5346,17,4504
98549,46984,1,55,7,2840,6,2262
98550,46984,1,55,7,3121,11,2509
98551,46984,1,55,7,3160,10,2601
98552,46984,1,55,7,4187,11,3507
98553,46984,1,55,7,3907,12,3332
98554,46984,1,55,7,4489,10,3972
98555,46984,1,55,7,7201,18,6245
98556,46984,1,55,7,6546,17,5427
98557,46984,1,55,7,10709,28,8681
98558,8739,0,9,1,1328,0,811
98559,8739,0,9,1,845,0,388
98560,8739,0,9,1,1005,0,324
98562,8739,0,9,1,482,0,147
98565,8739,0,9,1,6147,0,1156
98566,8739,0,9,1,1565,0,879
98567,8739,0,9,1,2428,0,1219
98568,8739,0,9,1,4480,0,446
98569,8739,0,9,1,5633,0,1112
98571,8739,0,9,1,752,0,389
98572,8739,0,9,1,1160,0,670
98573,37516,0,9,1,6369,8,2570
98574,37516,0,9,1,2202,4,1650
98575,37516,0,9,1,3675,3,2882
98576,37516,0,9,1,2469,3,1875
98577,37516,0,9,1,2992,5,2200
98578,37516,0,9,1,2145,5,1525
98579,37516,0,9,1,2581,7,1903
98580,37516,0,9,1,3809,5,3168
98581,37516,0,9,1,4828,10,3888
98582,37516,0,9,1,3581,4,2789
98583,37516,0,9,1,2817,3,2193
98584,37516,0,9,1,7688,11,6737
98585,37516,0,9,1,6285,3,5592
98586,22060,0,1,0,1151,3,921
98587,22060,0,1,0,2249,1,2023
98588,-1,-1,9,1,2483,1,1706
98589,-1,-1,9,1,1770,1,973
98590,-1,-1,9,1,2129,0,1545
98591,-1,-1,9,1,2079,0,1458
98592,-1,-1,9,1,2112,0,1400
98593,-1,-1,9,1,2875,2,2139
98594,-1,-1,9,1,2524,1,1902
98595,-1,-1,9,1,2077,1,1531
98596,-1,-1,9,1,2887,2,2032
98597,-1,-1,9,1,2180,0,1638
98598,-1,-1,9,1,2856,1,2094
98599,-1,-1,9,1,3096,1,2148
98600,-1,-1,9,1,3719,1,3057
98601,-1,-1,9,1,5045,8,3636
98602,-1,-1,9,1,5069,2,4045
98603,21170,0,8,0,2455,8,1763
98604,21170,0,8,0,1974,6,1450
98605,21170,0,8,0,1942,4,1568
98606,21170,0,8,0,1962,3,1429
98607,21170,0,8,0,3095,6,2375
98608,21170,0,8,0,2133,7,1704
98609,21170,0,8,0,3038,3,2565
98610,21170,0,8,0,3787,10,2869
98611,21170,0,8,0,3098,6,2518
98612,21170,0,8,0,4072,12,3500
98613,7580,0,11,1,2382,3,1846
98614,7580,0,11,1,1470,1,1183
98615,7580,0,11,1,1759,4,1108
98616,7580,0,11,1,1359,3,1070
98617,7580,0,11,1,1668,1,1300
98618,7580,0,11,1,1637,3,1287
98619,11137,0,11,1,2778,4,2317
98620,11137,0,11,1,1892,4,1546
98621,11137,0,11,1,2018,2,1679
98622,11137,0,11,1,3674,7,2983
98623,11137,0,11,1,3627,7,3029
98624,19420,0,11,1,3389,4,2741
98625,19420,0,11,1,4563,7,3716
98626,19420,0,11,1,3586,6,3033
98627,19420,0,11,1,4189,3,3561
98628,19420,0,11,1,8708,9,7218
98629,177442,0,51,1,10594,15,9178
98630,177442,0,51,1,15145,15,13305
98631,177442,0,51,1,11998,22,10659
98632,177442,0,51,1,12303,13,10515
98633,177442,0,51,1,15741,21,13347
98634,177442,0,51,1,12840,14,11560
98635,177442,0,51,1,15670,13,14105
98636,177442,0,51,1,19264,13,17715
98637,177442,0,51,1,26391,47,21292
98638,177442,0,51,1,30119,31,26797
98639,177442,0,51,1,39795,21,37080
98640,60664,0,101,2,22811,12,16053
98641,1300,0,7,0,415,0,296
98642,1300,0,7,0,325,0,218
98643,1300,0,7,0,340,0,221
98644,1300,0,7,0,363,0,242
98645,1300,0,7,0,504,0,367
98646,1561,0,6,0,302,0,224
98647,1561,0,6,0,286,0,218
98648,1561,0,6,0,280,0,205
98649,1561,0,6,0,305,0,225
98650,1561,0,6,0,274,0,200
98651,1561,0,6,0,333,0,259
98652,1561,0,6,0,358,1,280
98653,2491,0,16,1,402,0,298
98654,2491,0,16,1,465,1,353
98655,2491,0,16,1,792,2,640
98656,2491,0,16,1,880,2,735
98657,2491,0,16,1,667,1,526
98658,5181,0,0,0,335,0,215
98659,1186,0,0,0,427,0,325
98660,1186,0,0,0,384,1,269
98661,1186,0,0,0,360,0,270
98662,1186,0,0,0,472,0,358
98663,1550,0,2,0,420,0,287
98664,1550,0,2,0,469,1,323
98665,1550,0,2,0,540,0,402
98666,1550,0,2,0,720,1,578
98667,9923,0,3,0,1552,0,1275
98668,9923,0,3,0,1428,0,1208
98669,9923,0,3,0,1800,1,1591
98670,9923,0,3,0,3324,1,2768
98671,9923,0,3,0,4094,1,3354
98672,5181,0,0,0,4397,0,4112
98674,1324,0,4,0,424,0,286
98675,1324,0,4,0,272,0,191
98676,1324,0,4,0,368,1,273
98677,1324,0,4,0,341,0,257
98678,1324,0,4,0,460,0,365
98679,1342,0,10,0,560,0,399
98680,1342,0,10,0,561,2,449
98681,1342,0,10,0,642,0,523
98682,5181,0,0,0,1648,0,1355
98683,22754,0,20,2,3678,0,3459
98684,22754,0,20,2,4696,6,4061
98685,22754,0,20,2,2523,2,2188
98686,22754,0,20,2,3666,1,3223
98687,22754,0,20,2,3069,5,2674
98688,22754,0,20,2,4243,5,3743
98689,22754,0,20,2,4454,5,3990
98690,8027,0,1,0,1369,0,847
98691,8027,0,1,0,832,0,293
98692,8027,0,1,0,1050,0,762
98693,8027,0,1,0,920,1,487
98694,8027,0,1,0,997,0,424
98695,8027,0,1,0,1018,0,760
98696,8027,0,1,0,1520,0,929
98697,8027,0,1,0,2382,0,1594
98698,8027,0,1,0,2647,0,2140
98701,5258,0,21,0,4650,8,3756
98702,5258,0,21,0,1949,5,1592
98703,6723,0,1,0,2381,2,1944
98707,6723,0,1,0,2931,3,2293
98710,12095,0,0,0,1555,0,1204
98711,12095,0,2,0,1437,0,1031
98712,12095,0,2,0,1290,0,976
98713,12095,0,2,0,1366,0,1009
98714,12095,0,2,0,1682,0,1420
98715,12095,0,2,0,1628,1,1179
98716,12095,0,0,0,2347,2,1492
98717,12095,0,2,0,1927,1,1640
98718,12095,0,2,0,1608,0,1078
98719,12095,0,2,0,1711,1,1438
98720,8967,0,0,0,726,0,580
98721,8967,0,4,0,840,0,580
98722,8967,0,0,0,1201,1,969
98723,8967,0,4,0,1636,0,1450
98724,8967,0,0,0,3908,3,2304
98725,8967,0,0,0,425,0,241
98726,8967,0,3,0,782,1,448
98727,8967,0,4,0,1061,2,776
98728,8967,0,7,0,2371,4,1716
98739,6723,0,1,0,1117,1,211
98740,75832,0,110,4,2841,1,1931
98754,73699,1,12,2,5754,2,4531
98755,73699,1,12,2,4660,10,3379
98756,73699,1,12,2,4771,6,3620
98757,73699,1,12,2,5363,5,3901
98758,73699,1,12,2,6707,11,4477
98759,73699,1,12,2,6086,4,4634
98760,73699,1,12,2,5517,6,4285
98761,73699,1,12,2,8864,16,6348
98762,73699,1,12,2,8477,14,6296
98763,73699,1,12,2,7824,13,5944
98764,73699,1,12,2,7050,6,5674
98765,73699,1,12,2,7939,10,5651
98766,73699,1,12,2,11263,8,8742
98767,73699,1,12,2,11081,19,9231
98770,51082,1,57,2,6308,13,5386
98771,6005,0,1,0,1006,0,749
98772,6005,0,1,0,1281,0,952
98777,6005,0,1,0,1271,2,978
98778,6005,0,1,0,952,0,615
98779,6005,0,1,0,1325,0,1062
98780,6005,0,1,0,2093,0,1776
98781,32217,0,14,3,3033,4,2664
98782,32217,0,14,3,4057,5,3566
98783,32217,0,14,3,3218,8,2755
98784,32217,0,14,3,9951,6,3989
98785,32217,0,14,3,4690,5,4113
98786,32217,0,14,3,4005,7,3545
98787,32217,0,14,3,6378,7,5673
98789,84281,1,30,0,24891,42,18640
98790,84281,1,30,0,16162,18,12015
98791,84281,1,30,0,16653,20,13880
98792,84281,1,30,0,18435,20,15442
98793,84281,1,30,0,15228,6,12811
98794,84281,1,30,0,17068,7,14788
98796,13897,0,5,0,740,0,486
98797,13897,0,5,0,1170,1,923
98798,13897,0,5,0,868,0,532
98799,13897,0,5,0,1005,1,707
98800,13897,0,5,0,1636,0,1203
98801,13897,0,5,0,1737,4,1180
98802,13897,0,5,0,1451,0,1137
98803,13897,0,5,0,2300,6,1549
98804,13897,0,5,0,2386,4,1880
98805,13897,0,5,0,2789,6,2242
98806,7070,1,1,0,1903,0,1350
98807,7070,1,1,0,2436,1,1575
98808,7070,1,1,0,2544,3,1918
98809,7070,1,1,0,3048,1,2408
98810,6236,0,0,0,2129,1,1451
98811,6236,0,0,0,2218,1,1763
98812,6236,0,0,0,3887,2,3085
98813,3337,0,1,0,4163,5,3339
98814,1459,0,22,0,786,0,624
98815,1459,0,22,0,322,1,243
98816,1459,0,22,0,187,0,128
98817,1459,0,22,0,165,0,109
98818,1459,0,22,0,176,0,115
98819,1459,0,22,0,305,0,166
98820,1459,0,22,0,150,0,103
98837,9631,0,10,0,10867,16,9631
98838,9193,0,4,1,6085,2,4790
98839,5438,0,1,0,1815,0,965
98840,5438,0,1,0,1465,3,1033
98841,5438,0,1,0,1383,2,977
98842,5438,0,1,0,1568,4,1044
98843,5438,0,1,0,1909,1,1528
98854,-1,-1,55,7,1351,0,549
98855,-1,-1,55,7,1157,0,572
98856,-1,-1,55,7,961,0,178
98857,-1,-1,55,7,1034,0,171
98858,-1,-1,55,7,573,0,178
98859,-1,-1,55,7,1812,1,1160
98860,-1,-1,55,7,1117,0,520
98861,-1,-1,55,7,1044,0,428
98862,-1,-1,55,7,675,0,202
98863,-1,-1,55,7,1534,0,722
98864,-1,-1,55,7,632,0,301
98865,-1,-1,55,7,2689,3,1729
98866,-1,-1,55,7,1017,0,370
98867,-1,-1,55,7,785,0,285
98868,-1,-1,55,7,664,0,219
98869,-1,-1,55,7,833,0,247
98870,-1,-1,55,7,710,0,276
98871,-1,-1,55,7,919,0,511
98872,-1,-1,55,7,900,0,363
98873,-1,-1,55,7,717,0,242
98874,-1,-1,55,7,822,1,356
98875,-1,-1,55,7,2116,1,731
98876,-1,-1,55,7,767,0,329
98877,-1,-1,55,7,770,1,421
98878,-1,-1,55,7,1244,0,532
98879,-1,-1,55,7,474,0,123
98880,-1,-1,55,7,996,1,453
98881,-1,-1,55,7,1014,0,113
98882,-1,-1,55,7,1820,0,117
98883,-1,-1,55,7,782,0,93
98884,-1,-1,55,7,1063,0,148
98885,-1,-1,55,7,568,0,178
98886,-1,-1,55,7,2910,1,1250
98887,-1,-1,55,7,501,0,128
98888,-1,-1,55,7,4375,1,3335
98889,-1,-1,55,7,1393,1,375
98890,-1,-1,55,7,976,1,451
98891,-1,-1,55,7,549,0,150
98906,26221,0,55,7,3700,6,2609
98907,26221,0,55,7,3803,6,2337
98908,26221,0,55,7,3270,3,1717
98909,26221,0,55,7,2408,5,1359
98910,26221,0,55,7,4857,2,3691
98911,26221,0,55,7,2155,4,1568
98912,26221,0,55,7,2403,2,1098
98913,26221,0,55,7,1714,2,968
98914,26221,0,55,7,2020,2,1095
98915,26221,0,55,7,1722,2,1028
98916,26221,0,55,7,1983,1,1243
98917,26221,0,55,7,1754,2,1019
98918,26221,0,55,7,2005,0,1236
98919,26221,0,55,7,1630,2,623
98920,26221,0,55,7,1315,3,766
98921,26221,0,55,7,1540,2,948
98922,26221,0,55,7,1974,8,1223
98923,26221,0,55,7,1457,2,830
98924,26221,0,55,7,1502,1,913
98925,26221,0,55,7,1472,3,844
98926,10944,0,55,7,1355,2,622
98927,10944,0,55,7,898,0,330
98928,10944,0,55,7,1610,0,663
98929,10944,0,55,7,722,0,320
98930,10944,0,55,7,1002,1,446
98931,10944,0,55,7,4192,2,2251
98932,10944,0,55,7,948,0,450
98933,10944,0,55,7,1211,3,683
98934,10944,0,55,7,1967,0,1217
98935,10944,0,55,7,662,1,318
98936,10944,0,55,7,1756,0,1131
98937,10944,0,55,7,824,0,388
98938,10944,0,55,7,2107,0,1410
98939,10944,0,55,7,2042,0,1176
98940,8918,0,55,7,1242,0,626
98941,8918,0,55,7,1420,0,669
98942,8918,0,55,7,1432,0,947
98943,8918,0,55,7,2846,0,1791
98944,8918,0,55,7,894,0,396
98945,8918,0,55,7,870,1,341
98946,8918,0,55,7,901,0,394
98947,8918,0,55,7,843,1,344
98948,8918,0,55,7,5022,0,519
98949,8918,0,55,7,6996,1,887
98950,8918,0,55,7,1795,0,791
98951,8918,0,55,7,1432,0,515
98952,8918,0,55,7,1061,0,579
98953,8918,0,55,7,1105,0,401
98954,6845,0,55,7,2048,0,733
98955,6845,0,55,7,2676,2,1469
98958,6845,0,55,7,1313,0,706
98959,6845,0,55,7,1881,0,1042
98960,6845,0,55,7,5485,2,3050
98961,6131,0,55,7,1611,0,860
98962,6131,0,55,7,1825,3,1077
98963,6131,0,55,7,1886,0,947
98964,6131,0,55,7,2635,4,1477
98965,6131,0,55,7,2936,2,1947
98966,16354,0,55,7,2414,1,1671
98967,16354,0,55,7,1194,1,720
98968,16354,0,55,7,1597,2,873
98969,16354,0,55,7,1352,2,718
98970,16354,0,55,7,1054,0,693
98972,16354,0,55,7,1308,0,840
98973,16354,0,55,7,786,3,404
98974,16354,0,55,7,1244,1,742
98975,16354,0,55,7,1489,0,667
98976,16354,0,55,7,1531,0,882
98977,16354,0,55,7,829,0,516
98978,16354,0,55,7,1063,2,677
98979,16354,0,55,7,1879,1,1289
98980,16354,0,55,7,934,1,478
98981,16354,0,55,7,1049,2,596
98982,16354,0,55,7,1083,1,309
98983,16354,0,55,7,1054,1,626
98984,16354,0,55,7,1308,1,710
98985,16354,0,55,7,1214,2,657
98986,16354,0,55,7,1652,0,1012
98987,16354,0,55,7,1853,2,548
98988,16354,0,55,7,1299,2,515
98989,16354,0,55,7,1658,1,897
98990,8700,0,55,7,1619,4,671
98991,8700,0,55,7,1685,2,519
98992,8700,0,55,7,1208,2,467
98993,8700,0,55,7,2291,0,707
98994,8700,0,55,7,1154,2,628
98995,8700,0,55,7,4031,3,1826
98996,8700,0,55,7,1227,1,422
98997,8700,0,55,7,2495,6,1358
98998,8700,0,55,7,2111,3,1098
98999,8700,0,55,7,1494,1,888
99000,8700,0,55,7,1864,0,423
99001,14467,0,55,7,1739,2,976
99002,14467,0,55,7,1121,1,528
99003,14467,0,55,7,1209,2,702
99004,14467,0,55,7,2541,3,1077
99005,14467,0,55,7,1784,3,889
99006,14467,0,55,7,1117,0,523
99007,14467,0,55,7,1204,1,766
99008,14467,0,55,7,1633,1,768
99009,14467,0,55,7,3810,0,2533
99010,14467,0,55,7,1278,1,712
99011,14467,0,55,7,2540,1,1838
99012,14467,0,55,7,1752,1,1047
99013,14467,0,55,7,1881,2,1307
99014,14467,0,55,7,2418,3,1257
99015,7292,0,55,7,2288,2,1685
99016,7292,0,55,7,1676,1,1059
99017,7292,0,55,7,2024,2,1495
99018,7292,0,55,7,1478,1,912
99019,7292,0,55,7,1174,1,746
99020,7292,0,55,7,2402,6,1755
99021,43116,0,55,7,4998,5,2305
99022,43116,0,55,7,2326,6,1424
99023,43116,0,55,7,2321,0,1410
99024,43116,0,55,7,2025,0,1333
99025,43116,0,55,7,1958,1,1186
99026,43116,0,55,7,3290,4,2036
99027,43116,0,55,7,2407,5,1652
99028,43116,0,55,7,3162,4,2107
99029,43116,0,55,7,2735,3,1284
99030,43116,0,55,7,3317,4,2127
99031,43116,0,55,7,2605,1,1824
99032,43116,0,55,7,6685,7,4505
99033,43116,0,55,7,3305,4,1908
99034,43116,0,55,7,2315,2,1616
99035,43116,0,55,7,2352,1,1712
99036,43116,0,55,7,3362,3,2288
99037,43116,0,55,7,2974,4,1728
99038,43116,0,55,7,3557,4,2617
99039,43116,0,55,7,4214,5,3114
99040,43116,0,55,7,3812,5,2754
99041,43116,0,55,7,5020,13,4128
99049,13435,4,20,0,3074,7,2054
99050,13435,4,20,0,2289,4,1561
99051,13435,4,20,0,2560,5,1866
99052,13435,4,20,0,3323,6,2264
99053,13435,4,20,0,3174,7,1954
99054,13435,4,20,0,2543,5,1688
99055,13435,4,20,0,3259,6,2299
99056,14518,0,14,1,3184,1,2815
99057,14518,0,14,1,2903,5,2563
99058,14518,0,14,1,3639,4,3270
99059,14518,0,14,1,3694,6,3000
99060,14518,0,14,1,3746,3,3303
99061,22408,0,14,1,4295,4,3986
99062,22408,0,14,1,3078,4,2780
99063,22408,0,14,1,4674,5,4270
99064,22408,0,14,1,5542,4,5191
99065,22408,0,14,1,7274,4,6895
99066,3704,0,0,0,929,0,842
99067,3704,0,0,0,314,0,251
99068,3704,0,0,0,218,0,165
99069,3704,0,0,0,501,0,440
99070,3704,0,0,0,401,0,320
99071,3704,0,0,0,413,0,337
99072,3704,0,0,0,420,1,338
99073,3704,0,0,0,1275,0,1079
99074,16037,0,18,0,997,1,782
99075,16037,0,18,0,537,0,430
99076,16037,0,18,0,274,0,176
99077,16037,0,18,0,479,0,347
99078,16037,0,18,0,307,0,212
99079,16037,0,18,0,593,0,467
99080,16037,0,18,0,516,0,389
99081,16037,0,18,0,537,0,440
99082,16037,0,18,0,607,0,470
99083,16037,0,18,0,333,0,225
99084,16037,0,18,0,1228,0,1048
99085,16037,0,18,0,1132,0,909
99086,16037,0,18,0,587,0,479
99087,16037,0,18,0,520,0,409
99088,16037,0,18,0,533,0,427
99089,16037,0,18,0,864,0,723
99090,16037,0,18,0,478,0,376
99091,16037,0,18,0,721,0,596
99092,16037,0,18,0,699,0,576
99093,16037,0,18,0,1401,0,1258
99094,16037,0,18,0,1072,0,932
99095,16037,0,18,0,1776,0,1629
99096,16037,0,18,0,3265,0,2981
99097,4367,0,2,0,1239,0,1026
99098,4367,0,2,0,660,1,513
99099,4367,0,2,0,803,0,646
99100,4367,0,2,0,1006,1,841
99101,4367,0,2,0,1519,0,1382
99102,2222,0,1,0,376,0,291
99103,2222,0,1,0,280,0,256
99104,2222,0,1,0,103,0,74
99105,2222,0,1,0,369,0,342
99106,2222,0,1,0,1051,1,1011
99107,2222,0,1,0,97,0,73
99108,2222,0,1,0,231,0,198
99114,1772,0,1,0,328,0,218
99115,1772,0,1,0,323,0,183
99116,1772,0,1,0,323,1,198
99118,1772,0,1,0,365,0,225
99121,1772,0,1,0,339,0,223
99122,1772,0,1,0,429,0,293
99123,27891,0,12,1,8553,3,5842
99124,27891,0,12,1,6075,2,5516
99127,27891,0,12,1,12032,12,9039
99128,27891,0,12,1,9504,6,8790
99129,3142,0,2,0,2209,7,1472
99130,3142,0,2,0,2126,1,1718
99131,18197,0,3,0,2395,0,2023
99132,18197,0,3,0,2830,2,2507
99133,18197,0,3,0,3128,0,2874
99134,18197,0,3,0,5292,0,4992
99135,18197,0,3,0,7617,2,7142
99136,35529,0,3,1,11852,1,9073
99138,35529,0,3,1,16317,5,10877
99140,35529,0,3,1,15462,4,13910
99141,35529,0,3,1,2054,2,1479
99142,35529,0,3,1,2128,2,1382
99144,2414,0,3,0,730,0,403
99145,2414,0,3,0,558,1,452
99147,2414,0,3,0,429,0,329
99148,2414,0,3,0,647,4,499
99150,2414,0,3,0,642,0,470
99151,2414,0,3,0,524,1,383
99152,3482,0,3,0,685,1,572
99154,3482,0,3,0,572,0,463
99157,3482,0,3,0,657,1,506
99158,3482,0,3,0,746,2,616
99161,3482,0,3,0,733,1,617
99163,3482,0,3,0,942,1,808
99172,8376,0,3,0,614,0,502
99174,8376,0,3,0,643,0,524
99176,8376,0,3,0,929,1,793
99178,8376,0,3,0,813,0,682
99179,8376,0,3,0,4131,0,1228
99183,8376,0,3,0,1302,1,1131
99184,8376,0,3,0,1779,0,1630
99185,8376,0,3,0,2539,2,2294
99196,14551,0,2,0,2891,1,2091
99198,14551,0,2,0,2756,0,2385
99205,14551,0,2,0,4613,0,4149
99208,14551,0,2,0,6790,1,6118
99210,32217,0,14,3,7601,9,7061
99212,4362,0,14,0,1938,0,1338
99214,4362,0,14,0,2022,3,1578
99216,4362,0,14,0,927,1,697
99231,31244,1,199,15,6571,4,5600
99232,31244,1,199,15,7364,0,6475
99233,31244,1,199,15,8199,5,7203
99234,31244,1,199,15,14384,6,13191
99235,5791,0,2,0,1926,1,1158
99236,5791,0,2,0,1108,1,484
99237,5791,0,2,0,738,1,247
99238,5791,0,2,0,940,1,490
99239,5791,0,2,0,684,1,417
99240,5791,0,2,0,767,1,250
99241,5791,0,2,0,809,1,589
99242,5791,0,2,0,588,2,352
99243,5791,0,2,0,3808,3,1059
99244,5791,0,2,0,712,1,358
99245,5791,0,2,0,1114,3,390
99246,5791,0,2,0,1059,1,664
99247,20113,0,372,21,6415,4,5250
99248,20113,0,372,21,9400,2,7871
99249,20113,0,372,21,9046,7,7543
99250,18736,0,3,0,2798,1,2128
99251,18736,0,3,0,973,1,527
99252,18736,0,3,0,681,1,415
99253,18736,0,3,0,929,2,558
99254,18736,0,3,0,2051,1,1393
99255,18736,0,3,0,1908,3,1293
99256,18736,0,3,0,1536,1,1067
99257,18736,0,3,0,1202,2,746
99258,18736,0,3,0,1051,1,785
99259,18736,0,3,0,2231,3,1814
99260,18736,0,3,0,11287,9,8248
99261,51082,1,57,2,9213,18,7852
99262,11005,0,4,0,3447,2,2719
99263,11005,0,4,0,2591,1,2229
99268,11005,0,4,0,2987,1,2633
99271,11005,0,4,0,4128,2,3577
99272,-1,-1,0,0,2965,0,475
99273,75832,0,110,4,19521,6,16961
99274,5063,0,0,1,1635,0,1273
99275,17998,0,20,0,1390,3,933
99276,17998,0,20,0,1332,4,825
99277,17998,0,20,0,2449,4,1224
99278,17998,0,20,0,1593,5,1026
99279,17998,0,20,0,1733,4,1204
99280,17998,0,20,0,1423,4,1064
99281,17998,0,20,0,2304,6,1714
99282,17998,0,20,0,1570,3,956
99283,17998,0,20,0,2025,6,1452
99284,17998,0,20,0,1539,5,1021
99285,17998,0,20,0,1966,2,1578
99286,17998,0,20,0,1816,6,1308
99287,17998,0,20,0,2518,4,1904
99288,17998,0,20,0,2654,3,2198
99289,-1,-1,12,0,2149,6,1459
99290,-1,-1,12,0,2039,4,957
99291,-1,-1,12,0,1639,2,1244
99292,-1,-1,12,0,1514,3,1036
99293,-1,-1,12,0,1577,4,1107
99294,-1,-1,12,0,2141,7,1510
99295,-1,-1,12,0,2739,3,1721
99296,-1,-1,12,0,2203,4,1507
99297,-1,-1,12,0,2842,3,2332
99298,-1,-1,12,0,2629,4,2164
99299,-1,-1,12,0,3460,4,2823
99300,29720,0,3,0,2897,2,2464
99301,29720,0,3,0,2539,3,1806
99302,29720,0,3,0,1655,0,1186
99303,29720,0,3,0,1827,3,1232
99304,29720,0,3,0,1705,3,1279
99305,29720,0,3,0,1479,0,1237
99306,29720,0,3,0,2068,2,1666
99307,29720,0,3,0,1915,0,1602
99308,29720,0,3,0,2362,2,1927
99309,29720,0,3,0,2879,2,2071
99310,29720,0,3,0,2975,4,2580
99311,29720,0,3,0,4771,1,4281
99312,29720,0,3,0,2925,3,2582
99313,29720,0,3,0,5467,6,4550
99315,13037,0,3,0,1638,1,1280
99316,13037,0,3,0,1138,2,878
99317,13037,0,3,0,1110,1,861
99318,13037,0,3,0,2348,2,2043
99319,13037,0,3,0,1539,0,1313
99320,13037,0,3,0,1747,3,1451
99321,13037,0,3,0,2615,0,2270
99322,13037,0,3,0,4065,3,3598
99323,16981,0,2,0,2829,0,1888
99324,16981,0,2,0,2913,0,2301
99325,16981,0,2,0,2553,1,1948
99332,16981,0,2,0,3325,1,2372
99338,16981,0,2,0,4499,2,3543
99343,16981,0,2,0,5740,0,5114
99344,4362,0,14,0,1596,0,802
99345,7105,0,19,4,9739,22,7109
99346,22455,0,0,0,4359,0,3940
99347,22455,0,0,0,4281,0,3942
99348,22455,0,0,0,5597,3,4568
99349,22455,0,0,0,4491,1,4095
99350,22455,0,0,0,7873,3,6489
99351,50463,0,1,0,13122,1,5745
99352,50463,0,1,0,13581,6,6606
99353,50463,0,1,0,14702,0,7287
99354,50463,0,1,0,21175,1,10535
99355,50463,0,1,0,36363,5,20310
99356,4477,0,2,0,507,0,398
99357,4477,0,2,0,445,0,334
99358,4477,0,2,0,363,0,271
99359,4477,0,2,0,488,0,386
99360,4477,0,2,0,416,0,320
99361,4477,0,2,0,561,0,451
99362,4477,0,2,0,655,0,553
99363,4477,0,2,0,874,0,748
99364,4477,0,2,0,1365,1,1207
99365,1775,0,87,5,2170,6,569
99366,1775,0,87,5,775,4,543
99367,1775,0,87,5,3515,4,675
99368,6765,0,1,0,1018,2,816
99369,6765,0,1,0,652,1,523
99370,6765,0,1,0,677,2,537
99371,6765,0,1,0,575,1,457
99372,6765,0,1,0,803,1,654
99373,6765,0,1,0,806,1,678
99374,6765,0,1,0,856,2,711
99375,6765,0,1,0,993,1,862
99376,6765,0,1,0,1976,1,1785
99377,26684,0,1,0,1329,2,1082
99378,26684,0,1,0,783,0,631
99379,26684,0,1,0,6871,0,989
99380,26684,0,1,0,997,1,659
99381,26684,0,1,0,863,0,722
99382,26684,0,1,0,1122,1,980
99383,26684,0,1,0,1670,0,1386
99384,26684,0,1,0,1815,0,1641
99385,26684,0,1,0,2656,0,2421
99386,26684,0,1,0,3132,1,2912
99387,26684,0,1,0,4047,0,3816
99388,26684,0,1,0,9789,3,9442
99389,9039,0,5,0,3708,1,976
99390,9039,0,5,0,1010,1,829
99391,9039,0,5,0,877,1,710
99392,9039,0,5,0,908,1,736
99393,9039,0,5,0,2744,1,2512
99394,9039,0,5,0,1356,2,1152
